domain;variant;id;k;start;goal;h0;length;cost;expansions;nbcentroids;mem;runtime;expansions/sec;nbinconsistencies;air;solver;doctor;version
roadmap;dimacs;82/1;1;  23167919;   9982605;0;7341;29435639;11736548;1;37886;17.4374;673068;0;0;sBELA0;? Unchecked;v1.6.0-140-g9a10cc1
roadmap;dimacs;83/1;1;  21598949;  18701028;0;4886;16399611;15293786;1;37886;24.269;630179;0;0;sBELA0;? Unchecked;v1.6.0-140-g9a10cc1
roadmap;dimacs;84/1;1;  17652448;   2396400;0;10047;39216080;23059532;1;37886;34.0963;676306;0;0;sBELA0;? Unchecked;v1.6.0-140-g9a10cc1
roadmap;dimacs;85/1;1;  12833338;    526721;0;3617;19582580;9996525;1;37886;16.7506;596788;0;0;sBELA0;? Unchecked;v1.6.0-140-g9a10cc1
roadmap;dimacs;86/1;1;  15380994;  13634725;0;6860;20209858;17863552;1;37886;29.7669;600114;0;0;sBELA0;? Unchecked;v1.6.0-140-g9a10cc1
roadmap;dimacs;87/1;1;  12392816;  12294061;0;674;3648758;96361;1;37886;0.15622;616827;0;0;sBELA0;? Unchecked;v1.6.0-140-g9a10cc1
roadmap;dimacs;88/1;1;   6420332;   3636411;0;6902;14988607;14742739;1;37886;24.4303;603462;0;0;sBELA0;? Unchecked;v1.6.0-140-g9a10cc1
roadmap;dimacs;89/1;1;   8977504;  22450203;0;3364;7366394;2893796;1;37886;3.74538;772632;0;0;sBELA0;? Unchecked;v1.6.0-140-g9a10cc1
roadmap;dimacs;90/1;1;   6080588;  17216057;0;3605;12314680;13936369;1;37886;24.936;558885;0;0;sBELA0;? Unchecked;v1.6.0-140-g9a10cc1
roadmap;dimacs;91/1;1;   2253620;   7961756;0;1434;5105780;2208222;1;37886;3.20158;689730;0;0;sBELA0;? Unchecked;v1.6.0-140-g9a10cc1
roadmap;dimacs;92/1;1;  10623751;   7638866;0;1661;7024195;2593515;1;37886;3.65598;709389;0;0;sBELA0;? Unchecked;v1.6.0-140-g9a10cc1
roadmap;dimacs;93/1;1;   5082038;   5294804;0;443;1414280;318899;1;37886;0.379642;839999;0;0;sBELA0;? Unchecked;v1.6.0-140-g9a10cc1
roadmap;dimacs;94/1;1;  17633303;  22782867;0;4413;11350728;9302227;1;37886;14.9227;623361;0;0;sBELA0;? Unchecked;v1.6.0-140-g9a10cc1
roadmap;dimacs;95/1;1;    660543;  22209181;0;4526;22643414;6027015;1;37886;9.57994;629128;0;0;sBELA0;? Unchecked;v1.6.0-140-g9a10cc1
roadmap;dimacs;96/1;1;  17542090;  11168469;0;4693;13798495;11597644;1;37886;17.6415;657406;0;0;sBELA0;? Unchecked;v1.6.0-140-g9a10cc1
roadmap;dimacs;97/1;1;  21952279;  13611813;0;11042;43644240;20913985;1;37886;30.5649;684249;0;0;sBELA0;? Unchecked;v1.6.0-140-g9a10cc1
roadmap;dimacs;98/1;1;    845311;  16691054;0;8820;37570763;18887100;1;37886;28.5769;660921;0;0;sBELA0;? Unchecked;v1.6.0-140-g9a10cc1
roadmap;dimacs;99/1;1;  22294991;  12484352;0;7093;24286652;18197585;1;37886;29.6167;614437;0;0;sBELA0;? Unchecked;v1.6.0-140-g9a10cc1
roadmap;dimacs;0/5;5;  17943326;   2352282;0;8627;30761444;20365193;5;37886;30.1101;676357;0;0;sBELA0;? Unchecked;v1.6.0-140-g9a10cc1
roadmap;dimacs;1/5;5;  11007122;   7280632;0;2454;6468768;4276874;4;37886;6.64044;644065;0;0;sBELA0;? Unchecked;v1.6.0-140-g9a10cc1
roadmap;dimacs;2/5;5;  11854688;   4519887;0;3499;15851976;16681085;6;37886;28.1877;591787;0;0;sBELA0;? Unchecked;v1.6.0-140-g9a10cc1
roadmap;dimacs;3/5;5;   4152015;  11761705;0;6593;20902264;17093403;1;37886;27.1255;630160;0;0;sBELA0;? Unchecked;v1.6.0-140-g9a10cc1
roadmap;dimacs;4/5;5;   9205677;   4064723;0;9525;25989053;13704693;1;37886;20.7636;660035;0;0;sBELA0;? Unchecked;v1.6.0-140-g9a10cc1
roadmap;dimacs;5/5;5;  18939926;   7579619;0;4046;10339175;7010115;1;37886;10.3863;674936;0;0;sBELA0;? Unchecked;v1.6.0-140-g9a10cc1
roadmap;dimacs;6/5;5;  20888261;  22184828;0;7901;33443869;14007204;1;37886;21.3549;655924;0;0;sBELA0;? Unchecked;v1.6.0-140-g9a10cc1
roadmap;dimacs;7/5;5;   9280086;  12222438;0;4503;14304498;8676793;2;37886;13.8869;624817;0;0;sBELA0;? Unchecked;v1.6.0-140-g9a10cc1
roadmap;dimacs;8/5;5;  20797112;  13520726;0;2690;8087682;5424206;4;37886;7.75564;699389;0;0;sBELA0;? Unchecked;v1.6.0-140-g9a10cc1
roadmap;dimacs;9/5;5;  10580049;   7215627;0;3160;9919462;4390055;1;37886;6.59419;665746;0;0;sBELA0;? Unchecked;v1.6.0-140-g9a10cc1
roadmap;dimacs;10/5;5;   5539175;  10868784;0;1397;4952520;2299612;3;37886;3.53682;650192;0;0;sBELA0;? Unchecked;v1.6.0-140-g9a10cc1
roadmap;dimacs;11/5;5;  19384124;  16233446;0;2658;8831098;8284071;3;37886;13.9702;592982;0;0;sBELA0;? Unchecked;v1.6.0-140-g9a10cc1
roadmap;dimacs;12/5;5;   8394377;   2863059;0;8187;27370399;23639746;1;37895;36.4314;648884;0;0;sBELA0;? Unchecked;v1.6.0-140-g9a10cc1
roadmap;dimacs;13/5;5;  14831829;  23247015;0;2010;8067719;3192673;2;37895;5.28911;603632;0;0;sBELA0;? Unchecked;v1.6.0-140-g9a10cc1
roadmap;dimacs;14/5;5;  11460977;  19727756;0;6361;19939825;16490029;2;37895;24.8662;663150;0;0;sBELA0;? Unchecked;v1.6.0-140-g9a10cc1
roadmap;dimacs;15/5;5;  22543462;  12994312;0;5110;17360160;14855189;6;37895;23.1094;642819;0;0;sBELA0;? Unchecked;v1.6.0-140-g9a10cc1
roadmap;dimacs;16/5;5;  23513416;  10350018;0;4684;15101624;8877029;1;37895;13.6435;650642;0;0;sBELA0;? Unchecked;v1.6.0-140-g9a10cc1
roadmap;dimacs;17/5;5;   9776451;  20661840;0;3955;11457665;9379906;1;37895;15.3504;611051;0;0;sBELA0;? Unchecked;v1.6.0-140-g9a10cc1
roadmap;dimacs;18/5;5;  19121903;   2131485;0;2268;6617042;3524028;1;37895;5.00951;703467;0;0;sBELA0;? Unchecked;v1.6.0-140-g9a10cc1
roadmap;dimacs;19/5;5;   3271371;  11475538;0;10700;43958137;20782781;1;37895;29.6799;700232;0;0;sBELA0;? Unchecked;v1.6.0-140-g9a10cc1
roadmap;dimacs;20/5;5;   9202197;  12003087;0;8350;23859003;11969528;1;37895;16.8154;711821;0;0;sBELA0;? Unchecked;v1.6.0-140-g9a10cc1
roadmap;dimacs;21/5;5;    977248;  14924060;0;12031;42618120;22512662;2;37895;31.4256;716381;0;0;sBELA0;? Unchecked;v1.6.0-140-g9a10cc1
roadmap;dimacs;22/5;5;  17883825;   2998343;0;7376;20096528;15404269;1;37895;23.4924;655712;0;0;sBELA0;? Unchecked;v1.6.0-140-g9a10cc1
roadmap;dimacs;23/5;5;  21537535;  11233478;0;2005;9473288;2486354;3;37895;3.82649;649774;0;0;sBELA0;? Unchecked;v1.6.0-140-g9a10cc1
roadmap;dimacs;24/5;5;  14495900;  22411392;0;1435;8802017;2705184;3;37895;3.86121;700605;0;0;sBELA0;? Unchecked;v1.6.0-140-g9a10cc1
roadmap;dimacs;25/5;5;   5801892;   8412587;0;2453;8439177;6463017;1;37895;11.0655;584070;0;0;sBELA0;? Unchecked;v1.6.0-140-g9a10cc1
roadmap;dimacs;26/5;5;  16689546;   1413452;0;4981;13498825;12072751;1;37895;18.8106;641807;0;0;sBELA0;? Unchecked;v1.6.0-140-g9a10cc1
roadmap;dimacs;27/5;5;   6360899;   9984710;0;4509;13990325;14027532;1;37895;23.5158;596514;0;0;sBELA0;? Unchecked;v1.6.0-140-g9a10cc1
roadmap;dimacs;28/5;5;  18312970;  13015892;0;6133;16446886;17328473;1;37895;29.9721;578153;0;0;sBELA0;? Unchecked;v1.6.0-140-g9a10cc1
roadmap;dimacs;29/5;5;  12498718;  17091157;0;2303;7016393;5158510;4;37895;7.6876;671017;0;0;sBELA0;? Unchecked;v1.6.0-140-g9a10cc1
roadmap;dimacs;30/5;5;  14888718;  20430610;0;8690;27136457;17906823;1;37895;26.7115;670378;0;0;sBELA0;? Unchecked;v1.6.0-140-g9a10cc1
roadmap;dimacs;31/5;5;  14477338;  23891396;0;2330;14650887;5184529;5;37895;7.28768;711410;0;0;sBELA0;? Unchecked;v1.6.0-140-g9a10cc1
roadmap;dimacs;32/5;5;  10726777;   9115473;0;7397;22176803;14368179;1;37895;24.2072;593551;0;0;sBELA0;? Unchecked;v1.6.0-140-g9a10cc1
roadmap;dimacs;33/5;5;  11056926;   7083088;0;3835;12813196;10249182;1;37895;16.7949;610255;0;0;sBELA0;? Unchecked;v1.6.0-140-g9a10cc1
roadmap;dimacs;34/5;5;   6238736;   6199650;0;621;2303229;744976;6;37895;1.12695;661055;0;0;sBELA0;? Unchecked;v1.6.0-140-g9a10cc1
roadmap;dimacs;35/5;5;   6802557;  19072290;0;4868;13032414;14145402;3;37895;25.3064;558966;0;0;sBELA0;? Unchecked;v1.6.0-140-g9a10cc1
roadmap;dimacs;36/5;5;   3320488;  12172537;0;8032;34308054;13308737;1;37895;21.5373;617940;0;0;sBELA0;? Unchecked;v1.6.0-140-g9a10cc1
roadmap;dimacs;37/5;5;    155562;   9462201;0;3988;12328279;12872560;1;37895;23.4723;548415;0;0;sBELA0;? Unchecked;v1.6.0-140-g9a10cc1
roadmap;dimacs;38/5;5;   3441992;  10702760;0;3656;16592687;10499335;1;37895;18.0514;581634;0;0;sBELA0;? Unchecked;v1.6.0-140-g9a10cc1
roadmap;dimacs;39/5;5;  19092566;   5617643;0;5998;17744945;16178003;1;37895;25.9546;623319;0;0;sBELA0;? Unchecked;v1.6.0-140-g9a10cc1
roadmap;dimacs;40/5;5;   1906723;  17464313;0;4057;15308536;4178604;2;37895;5.7623;725163;0;0;sBELA0;? Unchecked;v1.6.0-140-g9a10cc1
roadmap;dimacs;41/5;5;   4441238;  13954936;0;1452;8905276;2804509;5;37895;4.50036;623175;0;0;sBELA0;? Unchecked;v1.6.0-140-g9a10cc1
roadmap;dimacs;42/5;5;  10477182;  14543997;0;5239;14654783;14638640;3;37895;23.8973;612563;0;0;sBELA0;? Unchecked;v1.6.0-140-g9a10cc1
roadmap;dimacs;43/5;5;  15951428;   9742729;0;5329;16047601;15509306;2;37895;24.8335;624531;0;0;sBELA0;? Unchecked;v1.6.0-140-g9a10cc1
roadmap;dimacs;44/5;5;  19140912;  18796064;0;4810;15475096;13381222;1;37895;21.9244;610334;0;0;sBELA0;? Unchecked;v1.6.0-140-g9a10cc1
roadmap;dimacs;45/5;5;  22097447;  16561599;0;7965;35872627;23484471;1;37895;35.3202;664902;0;0;sBELA0;? Unchecked;v1.6.0-140-g9a10cc1
roadmap;dimacs;46/5;5;   9050915;  13670987;0;2478;6165139;4225942;1;37895;6.28694;672178;0;0;sBELA0;? Unchecked;v1.6.0-140-g9a10cc1
roadmap;dimacs;47/5;5;  18931916;   1153275;0;4558;13367059;10131041;2;37895;15.1491;668757;0;0;sBELA0;? Unchecked;v1.6.0-140-g9a10cc1
roadmap;dimacs;48/5;5;  10631603;  10770333;0;669;3091555;684510;5;37895;0.896614;763439;0;0;sBELA0;? Unchecked;v1.6.0-140-g9a10cc1
roadmap;dimacs;49/5;5;  20045060;   7264063;0;3788;15165180;8074012;3;37895;13.4072;602215;0;0;sBELA0;? Unchecked;v1.6.0-140-g9a10cc1
roadmap;dimacs;50/5;5;  12323667;  18633560;0;5612;26710269;12979434;1;37895;21.5969;600987;0;0;sBELA0;? Unchecked;v1.6.0-140-g9a10cc1
roadmap;dimacs;51/5;5;   1414566;  19805578;0;1896;6988493;4553555;7;37895;7.08277;642906;0;0;sBELA0;? Unchecked;v1.6.0-140-g9a10cc1
roadmap;dimacs;52/5;5;  23076190;  12942215;0;4049;22846399;5887031;3;37895;8.39655;701125;0;0;sBELA0;? Unchecked;v1.6.0-140-g9a10cc1
roadmap;dimacs;53/5;5;  16438080;  11062917;0;7794;36713634;14493297;1;37895;22.5813;641829;0;0;sBELA0;? Unchecked;v1.6.0-140-g9a10cc1
roadmap;dimacs;54/5;5;  22728619;  18481298;0;9101;39788600;17481355;1;37895;26.2967;664773;0;0;sBELA0;? Unchecked;v1.6.0-140-g9a10cc1
roadmap;dimacs;55/5;5;   8043241;  23697422;0;3293;7618577;2945430;3;37895;4.22701;696813;0;0;sBELA0;? Unchecked;v1.6.0-140-g9a10cc1
roadmap;dimacs;56/5;5;  13879832;   5207904;0;4188;16584259;6717538;2;37895;10.9971;610849;0;0;sBELA0;? Unchecked;v1.6.0-140-g9a10cc1
roadmap;dimacs;57/5;5;  11775833;  15635946;0;6620;19971216;10874538;1;37895;17.1357;634614;0;0;sBELA0;? Unchecked;v1.6.0-140-g9a10cc1
roadmap;dimacs;58/5;5;   6308794;  16376131;0;10322;42953122;23830317;1;39159;35.0054;680762;0;0;sBELA0;? Unchecked;v1.6.0-140-g9a10cc1
