domain;variant;id;k;start;goal;h0;length;cost;expansions;nbcentroids;mem;runtime;expansions/sec;nbinconsistencies;air;solver;doctor;version
roadmap;dimacs;79/1;1;   2557782;   1744210;1200762;5197;15278678;2655041;1;4416;5.43592;488425;0;0;sBELA*;? Unchecked;v1.6.0-140-g9a10cc1
roadmap;dimacs;80/1;1;   1551049;    386113;88275;234;1021746;61906;1;4416;0.135418;457148;0;0;sBELA*;? Unchecked;v1.6.0-140-g9a10cc1
roadmap;dimacs;81/1;1;   1947348;   1653066;284678;1199;3389058;432304;1;4416;0.849258;509037;0;0;sBELA*;? Unchecked;v1.6.0-140-g9a10cc1
roadmap;dimacs;82/1;1;   2104462;    957116;312069;1087;3592568;831770;1;4416;1.68723;492979;0;0;sBELA*;? Unchecked;v1.6.0-140-g9a10cc1
roadmap;dimacs;83/1;1;   1444947;    376697;132693;498;1476116;304452;1;4416;0.629899;483335;0;0;sBELA*;? Unchecked;v1.6.0-140-g9a10cc1
roadmap;dimacs;84/1;1;    853368;   2335283;1047579;4711;12398262;2532666;1;4416;5.26273;481246;0;0;sBELA*;? Unchecked;v1.6.0-140-g9a10cc1
roadmap;dimacs;85/1;1;   1126904;   2167762;133611;841;1536064;393440;1;4416;0.80461;488982;0;0;sBELA*;? Unchecked;v1.6.0-140-g9a10cc1
roadmap;dimacs;86/1;1;    829718;    282946;230301;722;2615206;555387;1;4416;1.15976;478882;0;0;sBELA*;? Unchecked;v1.6.0-140-g9a10cc1
roadmap;dimacs;87/1;1;   2558973;   1524271;260743;2126;5456905;1297309;1;4416;2.68346;483447;0;0;sBELA*;? Unchecked;v1.6.0-140-g9a10cc1
roadmap;dimacs;88/1;1;   1208530;   2710976;109175;693;1216335;307836;1;4416;0.622235;494726;0;0;sBELA*;? Unchecked;v1.6.0-140-g9a10cc1
roadmap;dimacs;89/1;1;    783451;   1136884;409893;1247;4294478;824117;1;4416;1.83246;449734;0;0;sBELA*;? Unchecked;v1.6.0-140-g9a10cc1
roadmap;dimacs;90/1;1;    502788;   1175832;425383;2180;5242490;1011070;1;4416;2.17621;464601;0;0;sBELA*;? Unchecked;v1.6.0-140-g9a10cc1
roadmap;dimacs;91/1;1;   2692415;   2456244;794417;3295;8894056;2167177;1;4416;4.6825;462824;0;0;sBELA*;? Unchecked;v1.6.0-140-g9a10cc1
roadmap;dimacs;92/1;1;   1713290;   1572949;483066;2641;6610205;895262;1;4416;1.85865;481674;0;0;sBELA*;? Unchecked;v1.6.0-140-g9a10cc1
roadmap;dimacs;93/1;1;    562850;   1763684;1361860;7228;21209420;2704259;1;4416;5.95595;454044;0;0;sBELA*;? Unchecked;v1.6.0-140-g9a10cc1
roadmap;dimacs;94/1;1;   2361502;    512668;795649;4028;10292125;861789;1;4416;2.03706;423056;0;0;sBELA*;? Unchecked;v1.6.0-140-g9a10cc1
roadmap;dimacs;95/1;1;   2302414;   1568869;178546;718;1917961;330900;1;4416;0.650421;508748;0;0;sBELA*;? Unchecked;v1.6.0-140-g9a10cc1
roadmap;dimacs;96/1;1;   2030669;    734089;1424389;5814;17107170;2625277;1;4416;5.89652;445225;0;0;sBELA*;? Unchecked;v1.6.0-140-g9a10cc1
roadmap;dimacs;97/1;1;    854589;   1750684;227137;943;2540228;287292;1;4416;0.586358;489960;0;0;sBELA*;? Unchecked;v1.6.0-140-g9a10cc1
roadmap;dimacs;98/1;1;    882164;   2024715;1009422;5312;14312869;2219297;1;4416;4.69013;473184;0;0;sBELA*;? Unchecked;v1.6.0-140-g9a10cc1
roadmap;dimacs;99/1;1;   1460315;   2263975;317381;1266;3489917;500273;1;4416;0.983837;508492;0;0;sBELA*;? Unchecked;v1.6.0-140-g9a10cc1
roadmap;dimacs;0/5;5;   1115366;    838598;769060;2710;8009601;2053067;6;4416;4.11089;499421;0;0;sBELA*;? Unchecked;v1.6.0-140-g9a10cc1
roadmap;dimacs;1/5;5;   2359764;    256548;613199;2476;6746437;1162912;4;4416;2.33576;497872;0;0;sBELA*;? Unchecked;v1.6.0-140-g9a10cc1
roadmap;dimacs;2/5;5;    851400;    335671;843478;3372;10749521;1614894;2;4416;3.60288;448223;0;0;sBELA*;? Unchecked;v1.6.0-140-g9a10cc1
roadmap;dimacs;3/5;5;   2756143;   1673213;1222464;5321;15274228;2583138;1;4416;5.26421;490698;0;0;sBELA*;? Unchecked;v1.6.0-140-g9a10cc1
roadmap;dimacs;4/5;5;   2325653;    428695;895203;3751;12528933;1965950;2;4416;4.18255;470036;0;0;sBELA*;? Unchecked;v1.6.0-140-g9a10cc1
roadmap;dimacs;5/5;5;   1075433;   2506558;386666;1414;4462811;720247;5;4416;1.6287;442223;0;0;sBELA*;? Unchecked;v1.6.0-140-g9a10cc1
roadmap;dimacs;6/5;5;    911091;   2114343;1273894;4796;13781914;2171103;1;4416;4.63819;468092;0;0;sBELA*;? Unchecked;v1.6.0-140-g9a10cc1
roadmap;dimacs;7/5;5;    239421;   2586994;372249;1761;4169133;1122037;5;4416;2.37865;471711;0;0;sBELA*;? Unchecked;v1.6.0-140-g9a10cc1
roadmap;dimacs;8/5;5;   1824096;   2728472;487524;2367;5904141;1429854;8;4416;2.93614;486984;0;0;sBELA*;? Unchecked;v1.6.0-140-g9a10cc1
roadmap;dimacs;9/5;5;    673698;    985450;1028569;5066;13384913;2486679;1;4416;5.10833;486789;0;0;sBELA*;? Unchecked;v1.6.0-140-g9a10cc1
roadmap;dimacs;10/5;5;   1460876;   2226624;136340;411;1673357;105983;5;4416;0.218962;484024;0;0;sBELA*;? Unchecked;v1.6.0-140-g9a10cc1
roadmap;dimacs;11/5;5;    885859;    653597;344483;1234;3789569;587451;5;4416;1.14578;512709;0;0;sBELA*;? Unchecked;v1.6.0-140-g9a10cc1
roadmap;dimacs;12/5;5;     70081;    782690;368956;1422;4034554;1033396;6;4416;2.03329;508238;0;0;sBELA*;? Unchecked;v1.6.0-140-g9a10cc1
roadmap;dimacs;13/5;5;    873642;   2448581;178801;940;2066102;261682;2;4416;0.543798;481212;0;0;sBELA*;? Unchecked;v1.6.0-140-g9a10cc1
roadmap;dimacs;14/5;5;   1074276;   1452981;793437;3291;9257258;1767191;1;4416;3.9519;447175;0;0;sBELA*;? Unchecked;v1.6.0-140-g9a10cc1
roadmap;dimacs;15/5;5;   2463664;   2549808;1116837;4798;14829992;2475924;1;4416;5.11852;483719;0;0;sBELA*;? Unchecked;v1.6.0-140-g9a10cc1
roadmap;dimacs;16/5;5;   2113788;   1336254;405335;1776;4643782;978107;3;4416;2.10592;464456;0;0;sBELA*;? Unchecked;v1.6.0-140-g9a10cc1
roadmap;dimacs;17/5;5;   2271635;   2749283;220194;1005;2597864;171425;2;4416;0.377377;454253;0;0;sBELA*;? Unchecked;v1.6.0-140-g9a10cc1
roadmap;dimacs;18/5;5;   2000270;   1596275;127684;426;1578824;126738;5;4416;0.262055;483632;0;0;sBELA*;? Unchecked;v1.6.0-140-g9a10cc1
roadmap;dimacs;19/5;5;   2348933;   2566997;901171;4778;12031742;1939156;2;4416;4.13705;468729;0;0;sBELA*;? Unchecked;v1.6.0-140-g9a10cc1
roadmap;dimacs;20/5;5;    391489;   1980211;704959;2379;9567084;2438865;5;4416;5.17763;471039;0;0;sBELA*;? Unchecked;v1.6.0-140-g9a10cc1
roadmap;dimacs;21/5;5;   2302230;   2038397;348411;1893;4667314;1333648;1;4416;2.79032;477955;0;0;sBELA*;? Unchecked;v1.6.0-140-g9a10cc1
roadmap;dimacs;22/5;5;   1846005;   2355404;721650;2911;8161881;2057420;3;4416;4.10734;500913;0;0;sBELA*;? Unchecked;v1.6.0-140-g9a10cc1
roadmap;dimacs;23/5;5;   1602942;   2159060;502736;1620;5889484;1147880;5;4416;2.43271;471852;0;0;sBELA*;? Unchecked;v1.6.0-140-g9a10cc1
roadmap;dimacs;24/5;5;   1657551;   1882245;359477;1485;3898302;500491;3;4416;0.966179;518011;0;0;sBELA*;? Unchecked;v1.6.0-140-g9a10cc1
roadmap;dimacs;25/5;5;   1094589;   1739005;1271840;4269;13818583;2335138;5;4416;4.94994;471751;0;0;sBELA*;? Unchecked;v1.6.0-140-g9a10cc1
roadmap;dimacs;26/5;5;   2291580;   2193670;307527;1366;3688917;716031;1;4416;1.48625;481771;0;0;sBELA*;? Unchecked;v1.6.0-140-g9a10cc1
roadmap;dimacs;27/5;5;   2447287;    757920;215317;867;2468622;248450;3;4416;0.516612;480922;0;0;sBELA*;? Unchecked;v1.6.0-140-g9a10cc1
roadmap;dimacs;28/5;5;   2143024;   1938376;885081;3230;9773076;2320124;5;4416;4.94987;468724;0;0;sBELA*;? Unchecked;v1.6.0-140-g9a10cc1
roadmap;dimacs;29/5;5;   1588813;   2591384;279229;872;3310142;334507;3;4416;0.662271;505091;0;0;sBELA*;? Unchecked;v1.6.0-140-g9a10cc1
roadmap;dimacs;30/5;5;   2430034;     97705;500774;1803;5246935;982780;5;4416;2.15907;455186;0;0;sBELA*;? Unchecked;v1.6.0-140-g9a10cc1
roadmap;dimacs;31/5;5;    131344;   1935792;921385;3461;10057527;2333967;5;4416;4.9599;470568;0;0;sBELA*;? Unchecked;v1.6.0-140-g9a10cc1
roadmap;dimacs;32/5;5;    635607;   2727895;788440;4231;10248063;1916885;3;4416;4.15315;461549;0;0;sBELA*;? Unchecked;v1.6.0-140-g9a10cc1
roadmap;dimacs;33/5;5;   2209937;   1105166;674803;2799;8704577;1847799;1;4416;4.01982;459672;0;0;sBELA*;? Unchecked;v1.6.0-140-g9a10cc1
roadmap;dimacs;34/5;5;   1675442;   1951716;276257;1139;3226145;398070;11;4416;0.802183;496234;0;0;sBELA*;? Unchecked;v1.6.0-140-g9a10cc1
roadmap;dimacs;35/5;5;   1992142;   1079478;327782;1321;3931399;852456;4;4416;1.73173;492256;0;0;sBELA*;? Unchecked;v1.6.0-140-g9a10cc1
roadmap;dimacs;36/5;5;    733918;    343910;1243379;5307;17258906;2547083;1;4416;5.70558;446420;0;0;sBELA*;? Unchecked;v1.6.0-140-g9a10cc1
roadmap;dimacs;37/5;5;   1271188;   1831769;265040;945;2760308;686447;2;4416;1.43164;479483;0;0;sBELA*;? Unchecked;v1.6.0-140-g9a10cc1
roadmap;dimacs;38/5;5;   2330867;   2043573;547294;1800;6368141;526468;5;4416;1.13387;464310;0;0;sBELA*;? Unchecked;v1.6.0-140-g9a10cc1
roadmap;dimacs;39/5;5;    282474;    146385;410601;2262;5169740;1072351;1;4416;2.32884;460466;0;0;sBELA*;? Unchecked;v1.6.0-140-g9a10cc1
roadmap;dimacs;40/5;5;     39669;   1016737;206396;675;2373422;262354;5;4416;0.560466;468100;0;0;sBELA*;? Unchecked;v1.6.0-140-g9a10cc1
roadmap;dimacs;41/5;5;    869336;   2256564;647482;3411;8954106;1071424;3;4416;2.49381;429634;0;0;sBELA*;? Unchecked;v1.6.0-140-g9a10cc1
roadmap;dimacs;42/5;5;   1485226;   2523974;335847;3081;7449092;1791415;4;4416;3.72225;481272;0;0;sBELA*;? Unchecked;v1.6.0-140-g9a10cc1
roadmap;dimacs;43/5;5;   2315942;   1275499;363168;1375;4057881;838411;5;4416;1.75878;476701;0;0;sBELA*;? Unchecked;v1.6.0-140-g9a10cc1
roadmap;dimacs;44/5;5;   2281834;    617279;645286;3380;8736220;2031375;3;4416;4.41187;460434;0;0;sBELA*;? Unchecked;v1.6.0-140-g9a10cc1
roadmap;dimacs;45/5;5;   1769359;   2145253;1162473;4775;12791602;1703567;1;4416;3.76917;451974;0;0;sBELA*;? Unchecked;v1.6.0-140-g9a10cc1
roadmap;dimacs;46/5;5;   1771145;    908426;297794;1032;3410408;465769;6;4416;0.910434;511590;0;0;sBELA*;? Unchecked;v1.6.0-140-g9a10cc1
roadmap;dimacs;47/5;5;    270771;   1673843;606489;3213;7556898;1937714;2;4416;3.99111;485507;0;0;sBELA*;? Unchecked;v1.6.0-140-g9a10cc1
roadmap;dimacs;48/5;5;   2657384;   1777886;865524;4467;11342641;2299119;2;4416;4.92476;466849;0;0;sBELA*;? Unchecked;v1.6.0-140-g9a10cc1
roadmap;dimacs;49/5;5;     95731;     37867;341603;1077;3732332;918671;5;4416;1.86305;493102;0;0;sBELA*;? Unchecked;v1.6.0-140-g9a10cc1
roadmap;dimacs;50/5;5;    518132;   1667850;584980;2920;7683481;1768010;3;4416;3.69269;478787;0;0;sBELA*;? Unchecked;v1.6.0-140-g9a10cc1
roadmap;dimacs;51/5;5;   2307373;    303269;503626;1561;5514232;1503360;1;4416;3.26445;460524;0;0;sBELA*;? Unchecked;v1.6.0-140-g9a10cc1
roadmap;dimacs;52/5;5;   1395776;    582082;792915;3820;11344550;2561128;3;4416;5.36437;477434;0;0;sBELA*;? Unchecked;v1.6.0-140-g9a10cc1
roadmap;dimacs;53/5;5;    973338;   2386314;1231747;5339;14763154;2672023;2;4416;5.48902;486795;0;0;sBELA*;? Unchecked;v1.6.0-140-g9a10cc1
roadmap;dimacs;54/5;5;   1677235;   1450945;317037;2944;6210152;1027387;2;4416;2.07306;495589;0;0;sBELA*;? Unchecked;v1.6.0-140-g9a10cc1
roadmap;dimacs;55/5;5;   2526862;    968256;94981;256;1037422;76738;13;4416;0.181471;422866;0;0;sBELA*;? Unchecked;v1.6.0-140-g9a10cc1
roadmap;dimacs;56/5;5;    219840;    466679;394032;1106;4425165;1169218;3;4416;2.55914;456879;0;0;sBELA*;? Unchecked;v1.6.0-140-g9a10cc1
roadmap;dimacs;57/5;5;   2616808;   1747076;1241665;5043;13917377;2695465;1;4416;5.57476;483512;0;0;sBELA*;? Unchecked;v1.6.0-140-g9a10cc1
roadmap;dimacs;58/5;5;   2141713;   1609497;616467;2167;6932874;1990509;1;4416;4.09213;486423;0;0;sBELA*;? Unchecked;v1.6.0-140-g9a10cc1
