domain;variant;id;k;start;goal;h0;length;cost;expansions;nbcentroids;mem;runtime;expansions/sec;nbinconsistencies;air;solver;doctor;version
roadmap;dimacs;93/5;5;     64726;    242671;84876;694;945543;243728;2;679;0.479511;508284;0;0;sBELA*;? Unchecked;v1.6.0-140-g9a10cc1
roadmap;dimacs;94/5;5;    260929;    172368;54899;647;885609;165145;5;679;0.36672;450330;0;0;sBELA*;? Unchecked;v1.6.0-140-g9a10cc1
roadmap;dimacs;95/5;5;    123167;    206957;50757;505;541996;146358;4;679;0.30104;486174;0;0;sBELA*;? Unchecked;v1.6.0-140-g9a10cc1
roadmap;dimacs;96/5;5;    233233;    100670;61124;528;724431;210182;5;679;0.42291;496990;0;0;sBELA*;? Unchecked;v1.6.0-140-g9a10cc1
roadmap;dimacs;97/5;5;    158836;    229582;66002;653;814618;191475;3;679;0.39115;489518;0;0;sBELA*;? Unchecked;v1.6.0-140-g9a10cc1
roadmap;dimacs;98/5;5;    165689;    119877;61107;564;686489;191019;5;679;0.395769;482653;0;0;sBELA*;? Unchecked;v1.6.0-140-g9a10cc1
roadmap;dimacs;99/5;5;     23108;     60612;51764;520;583256;214825;5;679;0.445128;482614;0;0;sBELA*;? Unchecked;v1.6.0-140-g9a10cc1
roadmap;dimacs;0/10;10;    185304;     78004;73631;771;879162;242168;5;679;0.476485;508238;0;0;sBELA*;? Unchecked;v1.6.0-140-g9a10cc1
roadmap;dimacs;1/10;10;     75504;    232776;71870;504;772782;185790;14;679;0.384784;482842;0;0;sBELA*;? Unchecked;v1.6.0-140-g9a10cc1
roadmap;dimacs;2/10;10;    164668;     56964;59538;612;724736;206208;5;679;0.427092;482819;0;0;sBELA*;? Unchecked;v1.6.0-140-g9a10cc1
roadmap;dimacs;3/10;10;    185932;     65044;72159;728;792711;234475;5;679;0.461853;507684;0;0;sBELA*;? Unchecked;v1.6.0-140-g9a10cc1
roadmap;dimacs;4/10;10;    260054;     76690;78353;682;894572;234143;7;679;0.45668;512707;0;0;sBELA*;? Unchecked;v1.6.0-140-g9a10cc1
roadmap;dimacs;5/10;10;    208831;     68322;50184;461;591002;189677;5;679;0.400113;474059;0;0;sBELA*;? Unchecked;v1.6.0-140-g9a10cc1
roadmap;dimacs;6/10;10;    171352;    103936;51933;540;564910;127074;11;679;0.268743;472845;0;0;sBELA*;? Unchecked;v1.6.0-140-g9a10cc1
roadmap;dimacs;7/10;10;     67586;      5493;74688;741;851172;241867;7;679;0.476963;507098;0;0;sBELA*;? Unchecked;v1.6.0-140-g9a10cc1
roadmap;dimacs;8/10;10;    240171;    101021;54655;471;655843;216808;17;679;0.439574;493222;0;0;sBELA*;? Unchecked;v1.6.0-140-g9a10cc1
roadmap;dimacs;9/10;10;      8686;     57324;76077;652;824575;252106;5;679;0.491913;512501;0;0;sBELA*;? Unchecked;v1.6.0-140-g9a10cc1
roadmap;dimacs;10/10;10;     70116;    192949;73562;582;857309;241525;13;679;0.471629;512108;0;0;sBELA*;? Unchecked;v1.6.0-140-g9a10cc1
roadmap;dimacs;11/10;10;     62502;     51055;50187;287;536733;82865;6;679;0.173081;478766;0;0;sBELA*;? Unchecked;v1.6.0-140-g9a10cc1
roadmap;dimacs;12/10;10;    259123;     74258;92671;667;1022639;233600;10;679;0.506244;461438;0;0;sBELA*;? Unchecked;v1.6.0-140-g9a10cc1
roadmap;dimacs;13/10;10;    155875;    101452;68914;783;733574;176374;9;679;0.372838;473059;0;0;sBELA*;? Unchecked;v1.6.0-140-g9a10cc1
roadmap;dimacs;14/10;10;    260290;     94483;61579;486;770156;206381;6;679;0.417458;494376;0;0;sBELA*;? Unchecked;v1.6.0-140-g9a10cc1
roadmap;dimacs;15/10;10;    158172;    231849;54796;569;720593;161324;13;679;0.331887;486081;0;0;sBELA*;? Unchecked;v1.6.0-140-g9a10cc1
roadmap;dimacs;16/10;10;    173317;     97062;78398;763;887383;208296;9;679;0.424811;490326;0;0;sBELA*;? Unchecked;v1.6.0-140-g9a10cc1
roadmap;dimacs;17/10;10;     86025;     11504;58206;511;799234;142016;15;679;0.291436;487298;0;0;sBELA*;? Unchecked;v1.6.0-140-g9a10cc1
roadmap;dimacs;18/10;10;    159691;     41106;50189;558;549136;105317;5;679;0.232751;452488;0;0;sBELA*;? Unchecked;v1.6.0-140-g9a10cc1
roadmap;dimacs;19/10;10;    137601;     92107;53174;502;610852;216344;11;679;0.440486;491148;0;0;sBELA*;? Unchecked;v1.6.0-140-g9a10cc1
roadmap;dimacs;20/10;10;    167163;    120829;51679;526;614626;148814;6;679;0.309766;480407;0;0;sBELA*;? Unchecked;v1.6.0-140-g9a10cc1
roadmap;dimacs;21/10;10;     91132;    107074;60344;598;706738;135336;10;679;0.27942;484347;0;0;sBELA*;? Unchecked;v1.6.0-140-g9a10cc1
roadmap;dimacs;22/10;10;     67727;     19338;70595;492;755495;123081;5;679;0.250857;490642;0;0;sBELA*;? Unchecked;v1.6.0-140-g9a10cc1
roadmap;dimacs;23/10;10;     60442;    259746;107829;826;1198553;258383;4;679;0.527296;490015;0;0;sBELA*;? Unchecked;v1.6.0-140-g9a10cc1
roadmap;dimacs;24/10;10;    103204;    263077;63489;557;797207;237487;5;679;0.46488;510857;0;0;sBELA*;? Unchecked;v1.6.0-140-g9a10cc1
roadmap;dimacs;25/10;10;    207887;     73900;53851;560;629341;195719;5;679;0.405518;482640;0;0;sBELA*;? Unchecked;v1.6.0-140-g9a10cc1
