domain;variant;id;k;start;goal;nbtrees;mem;runtime;solver;version
roadmap;dimacs;93;10;64726;242671;1;315.281;0.168746;PSBv2;
roadmap;dimacs;94;10;260929;172368;1;315.281;0.163532;PSBv2;
roadmap;dimacs;95;10;123167;206957;1;315.281;0.145727;PSBv2;
roadmap;dimacs;96;10;233233;100670;1;315.281;0.150367;PSBv2;
roadmap;dimacs;97;10;158836;229582;1;315.281;0.167751;PSBv2;
roadmap;dimacs;98;10;165689;119877;1;315.281;0.147686;PSBv2;
roadmap;dimacs;99;10;23108;60612;1;315.281;0.105397;PSBv2;
roadmap;dimacs;0;20;185304;78004;1;315.281;0.191725;PSBv2;
roadmap;dimacs;1;20;75504;232776;10;315.281;3.66918;PSBv2;
roadmap;dimacs;2;20;164668;56964;1;315.281;0.168167;PSBv2;
roadmap;dimacs;3;20;185932;65044;1;315.281;0.180408;PSBv2;
roadmap;dimacs;4;20;260054;76690;3;315.281;1.2226;PSBv2;
roadmap;dimacs;5;20;208831;68322;1;315.281;0.173178;PSBv2;
roadmap;dimacs;6;20;171352;103936;1;315.281;0.202488;PSBv2;
roadmap;dimacs;7;20;67586;5493;1;315.281;0.228693;PSBv2;
roadmap;dimacs;8;20;240171;101021;3;315.281;1.08276;PSBv2;
roadmap;dimacs;9;20;8686;57324;1;315.281;0.176053;PSBv2;
roadmap;dimacs;10;20;70116;192949;1;315.281;0.178428;PSBv2;
roadmap;dimacs;11;20;62502;51055;13;329.98;1.57596;PSBv2;
roadmap;dimacs;12;20;259123;74258;1;329.98;0.218483;PSBv2;
roadmap;dimacs;13;20;155875;101452;1;329.98;0.213647;PSBv2;
roadmap;dimacs;14;20;260290;94483;1;329.98;0.198727;PSBv2;
roadmap;dimacs;15;20;158172;231849;2;329.98;0.707045;PSBv2;
roadmap;dimacs;16;20;173317;97062;1;329.98;0.220448;PSBv2;
roadmap;dimacs;17;20;86025;11504;11;329.98;3.76877;PSBv2;
roadmap;dimacs;18;20;159691;41106;1;329.98;0.209338;PSBv2;
roadmap;dimacs;19;20;137601;92107;3;329.98;1.12809;PSBv2;
roadmap;dimacs;20;20;167163;120829;2;329.98;0.304567;PSBv2;
roadmap;dimacs;21;20;91132;107074;1;329.98;0.20142;PSBv2;
roadmap;dimacs;22;20;67727;19338;1;329.98;0.226899;PSBv2;
roadmap;dimacs;23;20;60442;259746;1;329.98;0.21878;PSBv2;
roadmap;dimacs;24;20;103204;263077;1;329.98;0.197285;PSBv2;
roadmap;dimacs;25;20;207887;73900;1;329.98;0.147586;PSBv2;
roadmap;dimacs;26;20;158034;38934;1;329.98;0.215459;PSBv2;
roadmap;dimacs;27;20;119514;262143;1;329.98;0.210994;PSBv2;
roadmap;dimacs;28;20;133416;95500;1;329.98;0.166419;PSBv2;
roadmap;dimacs;29;20;222955;118711;3;329.98;0.438918;PSBv2;
roadmap;dimacs;30;20;174388;6652;9;329.98;3.64449;PSBv2;
roadmap;dimacs;31;20;66450;155619;1;329.98;0.223486;PSBv2;
roadmap;dimacs;32;20;41744;256787;2;329.98;0.826266;PSBv2;
roadmap;dimacs;33;20;246406;117343;1;329.98;0.194674;PSBv2;
roadmap;dimacs;34;20;159112;109571;1;329.98;0.203492;PSBv2;
roadmap;dimacs;35;20;154540;118595;1;329.98;0.215388;PSBv2;
roadmap;dimacs;36;20;43852;261229;2;329.98;0.619797;PSBv2;
roadmap;dimacs;37;20;176196;131165;1;329.98;0.213548;PSBv2;
roadmap;dimacs;38;20;92944;91684;5;329.98;0.777626;PSBv2;
roadmap;dimacs;39;20;116170;205917;1;329.98;0.220795;PSBv2;
roadmap;dimacs;40;20;167490;125416;1;329.98;0.197652;PSBv2;
roadmap;dimacs;41;20;150465;262664;1;329.98;0.172739;PSBv2;
roadmap;dimacs;42;20;171058;67916;1;329.98;0.192359;PSBv2;
roadmap;dimacs;43;20;8423;71279;1;329.98;0.178027;PSBv2;
roadmap;dimacs;44;20;177607;103006;1;329.98;0.226549;PSBv2;
roadmap;dimacs;45;20;255475;124116;5;329.98;1.58426;PSBv2;
roadmap;dimacs;46;20;154599;263081;5;329.98;1.74687;PSBv2;
roadmap;dimacs;47;20;6764;171272;5;329.98;1.14732;PSBv2;
roadmap;dimacs;48;20;260804;56417;1;329.98;0.223454;PSBv2;
roadmap;dimacs;49;20;234261;97162;1;329.98;0.190612;PSBv2;
roadmap;dimacs;50;20;57292;23118;8;329.98;1.39241;PSBv2;
roadmap;dimacs;51;20;118879;149439;1;329.98;0.226691;PSBv2;
roadmap;dimacs;52;20;84220;1755;1;329.98;0.234892;PSBv2;
roadmap;dimacs;53;20;119181;221944;1;329.98;0.219089;PSBv2;
roadmap;dimacs;54;20;252852;48833;5;329.98;0.713703;PSBv2;
roadmap;dimacs;55;20;118475;144679;1;329.98;0.207161;PSBv2;
roadmap;dimacs;56;20;210369;91786;1;329.98;0.164972;PSBv2;
roadmap;dimacs;57;20;127515;243952;1;329.98;0.196832;PSBv2;
roadmap;dimacs;58;20;183807;73003;1;329.98;0.187713;PSBv2;
roadmap;dimacs;59;20;234723;214629;3;329.98;0.668434;PSBv2;
roadmap;dimacs;60;20;107313;88064;1;329.98;0.17333;PSBv2;
roadmap;dimacs;61;20;250064;58187;1;329.98;0.173545;PSBv2;
roadmap;dimacs;62;20;212821;191362;1;329.98;0.183785;PSBv2;
