domain;variant;id;k;start;goal;h0;length;cost;expansions;nbcentroids;mem;runtime;expansions/sec;nbinconsistencies;air;solver;doctor;version
roadmap;dimacs;21/5;5;   1416275;   1578430;108621;453;1175794;371108;16;3033;0.742279;499957;0;0;sBELA*;? Unchecked;v1.6.0-140-g9a10cc1
roadmap;dimacs;22/5;5;   1267172;   1104888;580507;1385;6179731;1303449;3;3033;2.68115;486153;0;0;sBELA*;? Unchecked;v1.6.0-140-g9a10cc1
roadmap;dimacs;23/5;5;   1466216;   1076837;599781;1624;6568821;1245203;1;3033;2.60298;478376;0;0;sBELA*;? Unchecked;v1.6.0-140-g9a10cc1
roadmap;dimacs;24/5;5;   1228417;     41268;151577;921;1804821;261190;6;3033;0.506162;516020;0;0;sBELA*;? Unchecked;v1.6.0-140-g9a10cc1
roadmap;dimacs;25/5;5;    321340;    192757;126579;393;1500443;375006;5;3033;0.747614;501604;0;0;sBELA*;? Unchecked;v1.6.0-140-g9a10cc1
roadmap;dimacs;26/5;5;    965921;   1375640;462180;1292;6122368;1485431;7;3033;3.28569;452091;0;0;sBELA*;? Unchecked;v1.6.0-140-g9a10cc1
roadmap;dimacs;27/5;5;   1657428;    779364;407496;1485;5065126;905042;5;3033;1.96107;461504;0;0;sBELA*;? Unchecked;v1.6.0-140-g9a10cc1
roadmap;dimacs;28/5;5;    454410;    618767;73790;398;955320;329053;6;3033;0.646505;508972;0;0;sBELA*;? Unchecked;v1.6.0-140-g9a10cc1
roadmap;dimacs;29/5;5;   1453433;   1181632;234980;572;3003248;684917;5;3033;1.36715;500980;0;0;sBELA*;? Unchecked;v1.6.0-140-g9a10cc1
roadmap;dimacs;30/5;5;    261444;   1761841;63227;477;789740;220717;7;3033;0.435532;506775;0;0;sBELA*;? Unchecked;v1.6.0-140-g9a10cc1
roadmap;dimacs;31/5;5;   1710330;   1308565;571484;1237;6157044;1000474;1;3033;2.0779;481482;0;0;sBELA*;? Unchecked;v1.6.0-140-g9a10cc1
roadmap;dimacs;32/5;5;   1622269;    239225;324818;1506;3830734;654398;5;3033;1.33292;490949;0;0;sBELA*;? Unchecked;v1.6.0-140-g9a10cc1
roadmap;dimacs;33/5;5;    858782;    835734;273081;937;2932110;457803;7;3033;0.992838;461105;0;0;sBELA*;? Unchecked;v1.6.0-140-g9a10cc1
roadmap;dimacs;34/5;5;   1164733;   1686951;224372;633;3418223;143016;5;3033;0.328833;434920;0;0;sBELA*;? Unchecked;v1.6.0-140-g9a10cc1
roadmap;dimacs;35/5;5;   1008319;    677177;694520;1771;8091396;1745847;14;3033;3.65304;477916;0;0;sBELA*;? Unchecked;v1.6.0-140-g9a10cc1
roadmap;dimacs;36/5;5;   1646034;   1063654;838593;1900;9241741;1858917;1;3033;4.04749;459276;0;0;sBELA*;? Unchecked;v1.6.0-140-g9a10cc1
roadmap;dimacs;37/5;5;    682994;   1688601;1067651;3400;12098029;1867470;1;3033;3.94576;473286;0;0;sBELA*;? Unchecked;v1.6.0-140-g9a10cc1
roadmap;dimacs;38/5;5;    257300;    548822;568383;1143;6020820;1309940;3;3033;2.75627;475258;0;0;sBELA*;? Unchecked;v1.6.0-140-g9a10cc1
roadmap;dimacs;39/5;5;   1208113;    169244;86039;253;994605;56305;6;3033;0.138781;405711;0;0;sBELA*;? Unchecked;v1.6.0-140-g9a10cc1
roadmap;dimacs;40/5;5;   1226440;   1391278;762181;2163;8142667;1479213;1;3033;3.20145;462044;0;0;sBELA*;? Unchecked;v1.6.0-140-g9a10cc1
roadmap;dimacs;41/5;5;    122277;   1128394;211069;722;2944499;500583;6;3033;1.04313;479888;0;0;sBELA*;? Unchecked;v1.6.0-140-g9a10cc1
roadmap;dimacs;42/5;5;     66946;   1214669;559170;1054;5959980;971969;3;3033;2.07868;467589;0;0;sBELA*;? Unchecked;v1.6.0-140-g9a10cc1
roadmap;dimacs;43/5;5;    299055;   1685578;867092;2344;9966137;1809902;1;3033;3.92781;460791;0;0;sBELA*;? Unchecked;v1.6.0-140-g9a10cc1
roadmap;dimacs;44/5;5;   1617239;   1448010;431664;1339;4746020;1054271;9;3033;2.30644;457099;0;0;sBELA*;? Unchecked;v1.6.0-140-g9a10cc1
roadmap;dimacs;45/5;5;     88434;    220092;162378;817;1922184;395373;5;3033;0.799844;494312;0;0;sBELA*;? Unchecked;v1.6.0-140-g9a10cc1
roadmap;dimacs;46/5;5;    765554;   1136443;219632;713;2443481;448546;1;3033;0.956296;469045;0;0;sBELA*;? Unchecked;v1.6.0-140-g9a10cc1
roadmap;dimacs;47/5;5;   1662423;    665304;617218;2022;6865214;1498684;1;3033;3.21674;465901;0;0;sBELA*;? Unchecked;v1.6.0-140-g9a10cc1
roadmap;dimacs;48/5;5;    522581;    744644;559543;1294;6138023;1076415;1;3033;2.32685;462606;0;0;sBELA*;? Unchecked;v1.6.0-140-g9a10cc1
roadmap;dimacs;49/5;5;    880871;    913237;417900;1191;4898407;981348;6;3033;2.14232;458078;0;0;sBELA*;? Unchecked;v1.6.0-140-g9a10cc1
roadmap;dimacs;50/5;5;    184031;   1879161;467172;1174;5260628;1210891;3;3033;2.65193;456607;0;0;sBELA*;? Unchecked;v1.6.0-140-g9a10cc1
roadmap;dimacs;51/5;5;    638122;   1463354;114492;445;1317115;179359;5;3033;0.355112;505077;0;0;sBELA*;? Unchecked;v1.6.0-140-g9a10cc1
roadmap;dimacs;52/5;5;   1314005;    356552;391568;1161;4462513;947627;4;3033;2.04406;463600;0;0;sBELA*;? Unchecked;v1.6.0-140-g9a10cc1
roadmap;dimacs;53/5;5;     21748;   1031477;909846;2539;10681248;1534998;2;3033;3.45386;444430;0;0;sBELA*;? Unchecked;v1.6.0-140-g9a10cc1
roadmap;dimacs;54/5;5;    149376;    488085;110158;236;1225855;26317;10;3033;0.0769718;341905;0;0;sBELA*;? Unchecked;v1.6.0-140-g9a10cc1
roadmap;dimacs;55/5;5;   1471925;   1271058;63505;442;722678;229691;2;3033;0.454404;505477;0;0;sBELA*;? Unchecked;v1.6.0-140-g9a10cc1
roadmap;dimacs;56/5;5;    531829;    538074;663794;1940;7230264;1319689;3;3033;2.75971;478199;0;0;sBELA*;? Unchecked;v1.6.0-140-g9a10cc1
roadmap;dimacs;57/5;5;     65785;   1728556;255073;1017;3029316;623664;7;3033;1.33439;467379;0;0;sBELA*;? Unchecked;v1.6.0-140-g9a10cc1
roadmap;dimacs;58/5;5;   1182648;    947461;461621;1104;5479936;1336689;2;3033;2.85256;468593;0;0;sBELA*;? Unchecked;v1.6.0-140-g9a10cc1
roadmap;dimacs;59/5;5;    834369;   1832866;502291;1357;6184336;1425432;5;3033;2.9849;477548;0;0;sBELA*;? Unchecked;v1.6.0-140-g9a10cc1
